permno,date,ret,retx,prc,vol,shrout,mktcap,conm,tic,gvkey,datadate,atq,ltq,ceqq,saleq,niq,mkvaltq,prccq,cshtrq,ps,pb,pe,ev,ev_sales,ps_z,pb_z,ev_sales_z,pe_z,bubble_index,bubble_type
13447,2015-01-05,-0.003413,-0.003413,67.15,800527.0,148300.0,9958345.0,SERVICENOW INC,NOW,171007,2014-12-31,1425.079,996.404,428.675,198.004,-44.663,10144.1857,67.85,75431850.0,50293.65568372356,23230.524289963258,-222966.32559389205,9958912.728999998,50296.522943980926,-0.399567742179336,-0.795499723769365,-0.39953328459608534,-0.08165458307014432,-0.41906383340373266,ai
59328,2015-01-05,-0.011276,-0.011276,35.95,32784975.0,4748000.0,170690600.0,INTEL CORP,INTC,006008,2014-12-31,91956.0,35179.0,55865.0,14721.0,3661.0,172304.92,36.29,2052490600.0,11595.041097751511,3055.412154300546,46624.03714832013,170669914.0,11593.635894300658,0.18916750892312315,0.8652928876256469,0.18900473178663707,0.14573856843798896,0.347300924193349,ai
81472,2015-01-06,-0.029579,-0.029579,100.72,1081304.0,82468.0,8306176.96,ASML HOLDING NV,ASML,061214,2014-12-31,14767.994,5677.009,9090.985,1577.969,321.889,,107.83,44960268.0,5263.8403923017495,913.6718364401656,25804.475952890592,8302762.983999999,5261.676866909299,-0.4993971944662529,-0.8403615430025834,-0.4998395564603526,-0.1768821623147086,-0.5041201140609743,ai
13447,2015-01-06,-0.012212,-0.012212,66.33,857475.0,148300.0,9836739.0,SERVICENOW INC,NOW,171007,2014-12-31,1425.079,996.404,428.675,198.004,-44.663,10144.1857,67.85,75431850.0,49679.49637381063,22946.84551233452,-220243.5796968408,9837306.728999998,49682.363634067995,-0.44051313810375675,-0.8287436046222889,-0.4404799666879958,-0.08116215909718637,-0.447724717127807,ai
86580,2015-01-06,-0.030318,-0.030318,19.19,4944121.0,543537.0,10430475.030000001,NVIDIA CORP,NVDA,117768,2014-10-31,6885.869,2681.276,4204.593,1225.382,172.967,10620.713,19.54,454927024.0,8512.01913362527,2480.7335763532883,60303.26611434551,10428951.713000001,8510.775997199242,-1.5337003254079158,-1.23395789412911,-1.533692733483923,-1.1212212114187647,-1.3556430411099285,ai
93002,2015-01-06,-0.022743,-0.022743,96.25,2219434.0,255332.0,24575705.0,BROADCOM INC,AVGO,180711,2014-10-31,10491.0,7248.0,3243.0,1590.0,135.0,21936.0488,86.25,150154863.0,15456.41823899371,7578.077397471477,182042.25925925927,24579710.0,15458.93710691824,-1.008973441868217,-0.03578019910036328,-1.0089705290659907,0.4482647021696123,-0.4013648669662397,ai
85442,2015-01-06,-0.017479,-0.017479,21.36,10169534.0,1073361.0,22926990.96,TAIWAN SEMICONDUCTOR MFG CO,TSM,201395,2014-12-31,47314.362,14223.357,33086.978,6390.253,2309.416,,22.38,741821580.0,3587.806454611422,692.930945824064,9927.61415007084,22908127.339,3584.8545181231484,-1.2577883389614182,-1.015497767219627,-1.2575638661488844,-1.2253430685029094,-1.1890482602082098,ai
53613,2015-01-06,-0.026795,-0.026795,32.87,40092019.0,1077313.0,35411278.309999995,MICRON TECHNOLOGY INC,MU,007343,2014-11-30,22542.0,9996.0,11678.0,4573.0,1003.0,38646.25,35.95,1621407560.0,7743.555283183904,3032.3067571501965,35305.362223330005,35409596.309999995,7743.187472118958,-0.527353176361378,2.2239097604024765,-0.5270054784993076,-0.0070591472353622,0.29062298957660715,ai
59328,2015-01-06,-0.018637,-0.018637,35.28,30838978.0,4748000.0,167509440.0,INTEL CORP,INTC,006008,2014-12-31,91956.0,35179.0,55865.0,14721.0,3661.0,172304.92,36.29,2052490600.0,11378.944365192581,2998.468450729437,45755.1051625239,167488754.0,11377.53916174173,0.07062481250170587,0.788858646399674,0.07047432041167216,0.13961412268735654,0.2673929755001021,ai
59328,2015-01-07,0.020975,0.020975,36.02,27853167.0,4748000.0,171022960.0,INTEL CORP,INTC,006008,2014-12-31,91956.0,35179.0,55865.0,14721.0,3661.0,172304.92,36.29,2052490600.0,11617.61836831737,3061.3614964646918,46714.82108713466,171002274.0,11616.213164866518,0.20155256675819655,0.8732785546194056,0.20138850610939565,0.14637843590447291,0.3556495158478677,ai
86580,2015-01-07,-0.002866,-0.002866,19.135,8045186.0,543537.0,10400580.495000001,NVIDIA CORP,NVDA,117768,2014-10-31,6885.869,2681.276,4204.593,1225.382,172.967,10620.713,19.54,454927024.0,8487.623039182883,2473.6236051860433,60130.43236571138,10399057.178000001,8486.379902756855,-1.5344808652502642,-1.2344622951586441,-1.5344732680950501,-1.1224639843375914,-1.3564701032103874,ai
13447,2015-01-07,0.011458,0.011458,67.09,622984.0,148300.0,9949447.0,SERVICENOW INC,NOW,171007,2014-12-31,1425.079,996.404,428.675,198.004,-44.663,10144.1857,67.85,75431850.0,50248.71719763237,23209.767306234327,-222767.1002843517,9950014.728999998,50251.58445788973,-0.40256374675917156,-0.7979322028561641,-0.40252938328573773,-0.08161855204773276,-0.42116097123720153,ai
85442,2015-01-07,0.014513,0.014513,21.67,10180235.0,1073361.0,23259732.87,TAIWAN SEMICONDUCTOR MFG CO,TSM,201395,2014-12-31,47314.362,14223.357,33086.978,6390.253,2309.416,,22.38,741821580.0,3639.8766793740406,702.9875279029714,10071.694692511006,23240869.249,3636.924742885767,-1.2296796061238955,-0.9889330157778365,-1.229459598293402,-1.1966654586551086,-1.1611844197125607,ai
81472,2015-01-07,0.005659,0.005659,101.29,855076.0,82468.0,8353183.720000001,ASML HOLDING NV,ASML,061214,2014-12-31,14767.994,5677.009,9090.985,1577.969,321.889,,107.83,44960268.0,5293.629798811004,918.8425368648172,25950.51002053503,8349769.744,5291.466273418552,-0.48990368672780965,-0.8377465895059212,-0.49035007770304423,-0.1656298962496941,-0.4959075625466173,ai
93002,2015-01-07,0.027013,0.027013,98.85,3090685.0,255332.0,25239568.2,BROADCOM INC,AVGO,180711,2014-10-31,10491.0,7248.0,3243.0,1590.0,135.0,21936.0488,86.25,150154863.0,15873.942264150943,7782.783903792784,186959.76444444444,25243573.2,15876.461132075472,-0.9739077139454319,0.017809485262189034,-0.9739054225050597,0.4821040131079034,-0.3619749095200998,ai
53613,2015-01-07,-0.023426,-0.023426,32.1,52552340.0,1077313.0,34581747.300000004,MICRON TECHNOLOGY INC,MU,007343,2014-11-30,22542.0,9996.0,11678.0,4573.0,1003.0,38646.25,35.95,1621407560.0,7562.15773015526,2961.2731032711085,34478.312362911274,34580065.300000004,7561.789919090314,-0.5636259119371628,2.0943500599264326,-0.5632900358739158,-0.015130028243935388,0.23807602096785468,ai
59328,2015-01-08,0.018601,0.018601,36.69,31765571.0,4748000.0,174204120.0,INTEL CORP,INTC,006008,2014-12-31,91956.0,35179.0,55865.0,14721.0,3661.0,172304.92,36.29,2052490600.0,11833.7151008763,3118.3052000358007,47583.75307293089,174183434.0,11832.309897425446,0.32009526317961384,0.9497127958453786,0.3199189174843606,0.1525028816551053,0.4355574645411146,ai
93002,2015-01-08,0.049975,0.049975,103.79,3334923.0,255332.0,26500908.28,BROADCOM INC,AVGO,180711,2014-10-31,10491.0,7248.0,3243.0,1590.0,135.0,21936.0488,86.25,150154863.0,16667.237911949687,8171.726265803269,196303.0242962963,26504913.28,16669.756779874213,-0.9072828308921399,0.11962988555103841,-0.9072817200392909,0.5463987038906567,-0.2871339903724339,ai
86580,2015-01-08,0.037889,0.037889,19.86,7094534.0,543537.0,10794644.82,NVIDIA CORP,NVDA,117768,2014-10-31,6885.869,2681.276,4204.593,1225.382,172.967,10620.713,19.54,454927024.0,8809.207920468882,2567.345952390636,62408.69541588858,10793121.503,8807.964784042853,-1.5241919309647631,-1.2278133724966058,-1.5241844027665565,-1.1060819776803303,-1.345567920977064,ai
85442,2015-01-08,0.006461,0.006461,21.81,15827115.0,1073361.0,23410003.41,TAIWAN SEMICONDUCTOR MFG CO,TSM,201395,2014-12-31,47314.362,14223.357,33086.978,6390.253,2309.416,,22.38,741821580.0,3663.3922647507075,707.5292101321553,10136.76332458076,23391139.789,3660.440328262434,-1.2169853396811432,-0.9769360312557376,-1.2167673482941517,-1.1837142800141662,-1.1486007498112998,ai
13447,2015-01-08,0.02683,0.02683,68.89,640288.0,148300.0,10216387.0,SERVICENOW INC,NOW,171007,2014-12-31,1425.079,996.404,428.675,198.004,-44.663,10144.1857,67.85,75431850.0,51596.87178036808,23832.476818102292,-228743.8595705618,10216954.728999998,51599.739040625434,-0.31268360936410156,-0.7249578302521846,-0.31264642259617803,-0.08269948272007951,-0.3582468362331359,ai
81472,2015-01-08,0.02093,0.02093,103.41,481599.0,82468.0,8528015.879999999,ASML HOLDING NV,ASML,061214,2014-12-31,14767.994,5677.009,9090.985,1577.969,321.889,,107.83,44960268.0,5404.425486178751,938.0739138828189,26493.65427212486,8524601.904,5402.261960786301,-0.45459450005149576,-0.8280207975534234,-0.45505587600919567,-0.12377936281490473,-0.46536263410725487,ai
53613,2015-01-08,0.04891,0.04891,33.67,31947111.0,1077313.0,36273128.71,MICRON TECHNOLOGY INC,MU,007343,2014-11-30,22542.0,9996.0,11678.0,4573.0,1003.0,38646.25,35.95,1621407560.0,7932.020273343538,3106.107955985614,36164.63480558325,36271446.71,7931.652462278592,-0.48966721732160073,2.3585172414165503,-0.4893072370711424,0.001326183682636095,0.3452172426766108,ai
13447,2015-01-09,-0.025838,-0.025838,67.11,1037125.0,148300.0,9952413.0,SERVICENOW INC,NOW,171007,2014-12-31,1425.079,996.404,428.675,198.004,-44.663,10144.1857,67.85,75431850.0,50263.696692996105,23216.686300810637,-222833.50872086515,9952980.728999998,50266.56395325346,-0.4015650785658929,-0.7971213764938977,-0.40153068372252027,-0.08163056238853661,-0.42046192529271187,ai
93002,2015-01-09,0.010647,0.010647,104.895,2343240.0,255332.0,26783050.14,BROADCOM INC,AVGO,180711,2014-10-31,10491.0,7248.0,3243.0,1590.0,135.0,21936.0488,86.25,150154863.0,16844.68562264151,8258.726530989825,198392.964,26787055.14,16847.204490566037,-0.8923798965249562,0.14240550140512326,-0.8923790497508952,0.5607804110394305,-0.2703932584578244,ai
85442,2015-01-09,-0.027969,-0.027969,21.2,17596014.0,1073361.0,22755253.2,TAIWAN SEMICONDUCTOR MFG CO,TSM,201395,2014-12-31,47314.362,14223.357,33086.978,6390.253,2309.416,,22.38,741821580.0,3560.931499895231,687.7404518478538,9853.24999913398,22736389.579,3557.9795634069574,-1.2722960720388496,-1.0292086066734543,-1.2720692947194563,-1.2401444155211292,-1.2034295972382223,ai
81472,2015-01-09,-0.012765,-0.012765,102.09,440598.0,82468.0,8419158.120000001,ASML HOLDING NV,ASML,061214,2014-12-31,14767.994,5677.009,9090.985,1577.969,321.889,,107.83,44960268.0,5335.439492157324,926.0996602678368,26155.470115474593,8415744.144000001,5333.275966764873,-0.47657946534052126,-0.8340764793351672,-0.4770315110261199,-0.14983724212335822,-0.48438117445629164,ai
53613,2015-01-09,-0.004306,-0.004306,33.525,19328525.0,1077313.0,36116918.324999996,MICRON TECHNOLOGY INC,MU,007343,2014-11-30,22542.0,9996.0,11678.0,4573.0,1003.0,38646.25,35.95,1621407560.0,7897.860993877104,3092.731488696694,36008.891650049845,36115236.324999996,7897.493182812157,-0.49649779739756045,2.334119635482749,-0.49614004332999756,-0.00019365754625113102,0.33532203430223495,ai
59328,2015-01-09,0.001908,0.001908,36.76,22850524.0,4748000.0,174536480.0,INTEL CORP,INTC,006008,2014-12-31,91956.0,35179.0,55865.0,14721.0,3661.0,172304.92,36.29,2052490600.0,11856.292371442158,3124.254542199946,47674.53701174542,174515794.0,11854.887167991305,0.3324803210146872,0.9576984628391367,0.3323026918071182,0.1531427491215893,0.44390605619563284,ai
86580,2015-01-09,0.004028,0.004028,19.94,5238601.0,543537.0,10838127.780000001,NVIDIA CORP,NVDA,117768,2014-10-31,6885.869,2681.276,4204.593,1225.382,172.967,10620.713,19.54,454927024.0,8844.693148748718,2577.6877286339013,62660.08995935641,10836604.463000001,8843.450012322688,-1.5230566002849837,-1.2270796982718293,-1.523049079695826,-1.1042743079802186,-1.3443649215582143,ai
13447,2015-01-12,0.016093,0.016093,68.19,799564.0,148300.0,10112577.0,SERVICENOW INC,NOW,171007,2014-12-31,1425.079,996.404,428.675,198.004,-44.663,10144.1857,67.85,75431850.0,51072.58944263752,23590.312007931418,-226419.5642925912,10113144.728999998,51075.45670289489,-0.3476369961288512,-0.7533367529315099,-0.34760090730878423,-0.08227912079194466,-0.38271344429027254,ai
86580,2015-01-12,-0.012538,-0.012538,19.69,4768307.0,543537.0,10702243.530000001,NVIDIA CORP,NVDA,117768,2014-10-31,6885.869,2681.276,4204.593,1225.382,172.967,10620.713,19.54,454927024.0,8733.801810374234,2545.369677873697,61874.48201101945,10700720.213000001,8732.558673948206,-1.5266045086592943,-1.2293724302242564,-1.5265969642918584,-1.1099232757930673,-1.348124294742119,ai
85442,2015-01-12,-0.01934,-0.01934,20.79,24695274.0,1073361.0,22315175.189999998,TAIWAN SEMICONDUCTOR MFG CO,TSM,201395,2014-12-31,47314.362,14223.357,33086.978,6390.253,2309.416,,22.38,741821580.0,3492.064428434993,674.4398110338151,9662.691862358273,22296311.569,3489.1124919467193,-1.309472138049767,-1.064342632773887,-1.3092394554315463,-1.2780728672553179,-1.2402817733776295,ai
93002,2015-01-12,-0.01654,-0.01654,103.16,1869822.0,255332.0,26340049.119999997,BROADCOM INC,AVGO,180711,2014-10-31,10491.0,7248.0,3243.0,1590.0,135.0,21936.0488,86.25,150154863.0,16566.068628930814,8122.124304656181,195111.47496296294,26344054.119999997,16568.587496855343,-0.9157795265041998,0.10664469280165038,-0.9157782650905936,0.5381991785479168,-0.2966784800613066,ai
59328,2015-01-12,-0.004353,-0.004353,36.6,29370199.0,4748000.0,173776800.0,INTEL CORP,INTC,006008,2014-12-31,91956.0,35179.0,55865.0,14721.0,3661.0,172304.92,36.29,2052490600.0,11804.68718157734,3110.656045824756,47467.03086588364,173756114.0,11803.281978126486,0.3041716173916626,0.939445509710546,0.30399692192652966,0.15168019491248305,0.4248235609853053,ai
81472,2015-01-12,0.013273,0.013273,103.445,1115520.0,82468.0,8530902.26,ASML HOLDING NV,ASML,061214,2014-12-31,14767.994,5677.009,9090.985,1577.969,321.889,,107.83,44960268.0,5406.2546602626535,938.3914130317011,26502.621276278467,8527488.284,5404.091134870203,-0.4540115653658017,-0.8278602302334529,-0.45447318871708003,-0.12308843419687734,-0.464858354628303,ai
53613,2015-01-12,-0.05563,-0.05563,31.66,41982709.0,1077313.0,34107729.58,MICRON TECHNOLOGY INC,MU,007343,2014-11-30,22542.0,9996.0,11678.0,4573.0,1003.0,38646.25,35.95,1621407560.0,7458.501985567461,2920.6824439116285,34005.71244267198,34106047.58,7458.134174502515,-0.5843531894090404,2.0203159453686914,-0.5840240686594067,-0.019741960248834525,0.20804918176285245,ai
53613,2015-01-13,-0.026058,-0.026058,30.835,40260451.0,1077313.0,33218946.355,MICRON TECHNOLOGY INC,MU,007343,2014-11-30,22542.0,9996.0,11678.0,4573.0,1003.0,38646.25,35.95,1621407560.0,7264.14746446534,2844.574957612605,33119.58759222333,33217264.355,7263.779653400394,-0.6232168346688103,1.8815019805729287,-0.6229003801322016,-0.028389332758020185,0.15174885825347417,ai
86580,2015-01-13,-0.001778,-0.001778,19.655,5917960.0,543537.0,10683219.735000001,NVIDIA CORP,NVDA,117768,2014-10-31,6885.869,2681.276,4204.593,1225.382,172.967,10620.713,19.54,454927024.0,8718.277023001807,2540.8451507672685,61764.49689825227,10681696.418000001,8717.033886575779,-1.527101215831698,-1.2296934126975958,-1.527093668135303,-1.110714131286866,-1.3486506069878657,ai
93002,2015-01-13,-0.005622,-0.005622,102.58,2433701.0,255332.0,26191956.56,BROADCOM INC,AVGO,180711,2014-10-31,10491.0,7248.0,3243.0,1590.0,135.0,21936.0488,86.25,150154863.0,16472.92865408805,8076.459007092199,194014.49303703703,26195961.56,16475.44752201258,-0.923601881194667,0.09469007090538906,-0.9236004811695703,0.5306504091847596,-0.30546547056852213,ai
59328,2015-01-13,-0.002732,-0.002732,36.5,31477952.0,4748000.0,173302000.0,INTEL CORP,INTC,006008,2014-12-31,91956.0,35179.0,55865.0,14721.0,3661.0,172304.92,36.29,2052490600.0,11772.433937911826,3102.156985590262,47337.339524720024,173281314.0,11771.028734460973,0.28647867762727147,0.928037414005177,0.2863058157511611,0.15076609853179168,0.41289700147885033,ai
81472,2015-01-13,4.8e-05,4.8e-05,103.45,809229.0,82468.0,8531314.6,ASML HOLDING NV,ASML,061214,2014-12-31,14767.994,5677.009,9090.985,1577.969,321.889,,107.83,44960268.0,5406.515970846068,938.4367700529699,26503.90227687184,8527900.624,5404.352445453617,-0.45392828898213117,-0.8278372920448858,-0.4543899476753493,-0.1229897301085878,-0.4647863147027385,ai
85442,2015-01-13,0.012506,0.012506,21.05,11043155.0,1073361.0,22594249.05,TAIWAN SEMICONDUCTOR MFG CO,TSM,201395,2014-12-31,47314.362,14223.357,33086.978,6390.253,2309.416,,22.38,741821580.0,3535.736229848803,682.8743637451568,9783.533607630674,22575385.429,3532.7842933605293,-1.2858970717989409,-1.0420625186614174,-1.285668134004367,-1.2540206783507102,-1.2169121007038588,ai
13447,2015-01-13,-0.013492,-0.013492,67.27,628353.0,148300.0,9976141.0,SERVICENOW INC,NOW,171007,2014-12-31,1425.079,996.404,428.675,198.004,-44.663,10144.1857,67.85,75431850.0,50383.53265590595,23272.03825742112,-223364.77621297273,9976708.728999998,50386.399916163304,-0.39357573301966436,-0.7906347655957664,-0.39354108721678155,-0.08172664511496744,-0.4148695577367949,ai
93002,2015-01-14,0.007896,0.007896,103.39,2098914.0,255332.0,26398775.48,BROADCOM INC,AVGO,180711,2014-10-31,10491.0,7248.0,3243.0,1590.0,135.0,21936.0488,86.25,150154863.0,16603.003446540883,8140.232957138453,195546.48503703703,26402780.48,16605.52231446541,-0.9126775582648761,0.11138531872603047,-0.9126763518178956,0.5411926560539965,-0.2931939838256862,ai
13447,2015-01-14,-0.013825,-0.013825,66.34,755558.0,148300.0,9838222.0,SERVICENOW INC,NOW,171007,2014-12-31,1425.079,996.404,428.675,198.004,-44.663,10144.1857,67.85,75431850.0,49686.9861214925,22950.305009622673,-220276.78391509753,9838789.728999998,49689.85338174986,-0.4400138040071174,-0.828338191441156,-0.4399806169063871,-0.08116816426758829,-0.4473751941555622,ai
53613,2015-01-14,-0.025458,-0.025458,30.05,35766056.0,1077313.0,32373255.650000002,MICRON TECHNOLOGY INC,MU,007343,2014-11-30,22542.0,9996.0,11678.0,4573.0,1003.0,38646.25,35.95,1621407560.0,7079.216192871201,2772.1575312553523,32276.42637088734,32371573.650000002,7078.848381806255,-0.6601961819765912,1.74941838982787,-0.6598917795335882,-0.03661743872130596,0.09817824739909614,ai
81472,2015-01-14,-0.003287,-0.003287,103.11,592777.0,82468.0,8503275.48,ASML HOLDING NV,ASML,061214,2014-12-31,14767.994,5677.009,9090.985,1577.969,321.889,,107.83,44960268.0,5388.7468511738825,935.3524926066867,26416.794236522528,8499861.504,5386.583325781432,-0.45959108307172847,-0.8293970888674561,-0.4600503385130417,-0.12970160811228032,-0.4696850296411267,ai
59328,2015-01-14,-0.00411,-0.00411,36.35,34250293.0,4748000.0,172589800.0,INTEL CORP,INTC,006008,2014-12-31,91956.0,35179.0,55865.0,14721.0,3661.0,172304.92,36.29,2052490600.0,11724.054072413559,3089.4083952385213,47142.802512974595,172569114.0,11722.648868962706,0.25993926798068573,0.9109252704471233,0.2597691564881093,0.14939495396075453,0.3950071622191682,ai
85442,2015-01-14,0.000475,0.000475,21.06,21760166.0,1073361.0,22604982.66,TAIWAN SEMICONDUCTOR MFG CO,TSM,201395,2014-12-31,47314.362,14223.357,33086.978,6390.253,2309.416,,22.38,741821580.0,3537.4159145185645,683.1987696186699,9788.181367064228,22586119.039,3534.463978030291,-1.2849903384816017,-1.0412055911955531,-1.2847615447187064,-1.2530955941620714,-1.2160132671394832,ai
86580,2015-01-14,0.004325,0.004325,19.74,3881531.0,543537.0,10729420.379999999,NVIDIA CORP,NVDA,117768,2014-10-31,6885.869,2681.276,4204.593,1225.382,172.967,10620.713,19.54,454927024.0,8755.98007804913,2551.8332880257376,62031.60360068682,10727897.063,8754.736941623101,-1.5258949269844324,-1.2289138838337708,-1.525887387372652,-1.1087934822304977,-1.347372420105338,ai
53613,2015-01-15,-0.024958,-0.024958,29.3,28512434.0,1077313.0,31565270.900000002,MICRON TECHNOLOGY INC,MU,007343,2014-11-30,22542.0,9996.0,11678.0,4573.0,1003.0,38646.25,35.95,1621407560.0,6902.530264596546,2702.9689073471486,31470.85832502493,31563588.900000002,6902.162453531599,-0.6955267685763821,1.6232238763771758,-0.6952338808724929,-0.04447868645692932,0.04699613511784287,ai
86580,2015-01-15,-0.007092,-0.007092,19.6,4723757.0,543537.0,10653325.200000001,NVIDIA CORP,NVDA,117768,2014-10-31,6885.869,2681.276,4204.593,1225.382,172.967,10620.713,19.54,454927024.0,8693.880928559422,2533.7351796000235,61591.663149618136,10651801.883000001,8692.637792133393,-1.527881755674046,-1.2301978137271299,-1.52787420274643,-1.1119569042056927,-1.3494776690883246,ai
93002,2015-01-15,-0.020021,-0.020021,101.32,1837314.0,255332.0,25870238.24,BROADCOM INC,AVGO,180711,2014-10-31,10491.0,7248.0,3243.0,1590.0,135.0,21936.0488,86.25,150154863.0,16270.590088050314,7977.255084798026,191631.39437037037,25874243.24,16273.108955974842,-0.9405952724187859,0.06871968540661348,-0.9405935712721754,0.51425135849928,-0.3245544499462669,ai
85442,2015-01-15,0.086895,0.086895,22.89,36350239.0,1073361.0,24569233.29,TAIWAN SEMICONDUCTOR MFG CO,TSM,201395,2014-12-31,47314.362,14223.357,33086.978,6390.253,2309.416,,22.38,741821580.0,3844.7982090849923,742.5650444715742,10638.721343404564,24550369.669,3841.846272596719,-1.1190581414084835,-0.8843878649424034,-1.1188557054427934,-1.083805187641183,-1.0515267248587157,ai
81472,2015-01-15,-0.011153,-0.011153,101.96,1282952.0,82468.0,8408437.28,ASML HOLDING NV,ASML,061214,2014-12-31,14767.994,5677.009,9090.985,1577.969,321.889,,107.83,44960268.0,5328.6454169885465,924.9203777148459,26122.164100046906,8405023.304,5326.481891596096,-0.4787446513159557,-0.8346728722379149,-0.4791957781111202,-0.1524035484188884,-0.4862542125209698,ai
13447,2015-01-15,-0.04085,-0.04085,63.63,1017586.0,148300.0,9436329.0,SERVICENOW INC,NOW,171007,2014-12-31,1425.079,996.404,428.675,198.004,-44.663,10144.1857,67.85,75431850.0,47657.26449970708,22012.78124453257,-211278.4407675257,9436896.728999998,47660.13175996444,-0.5753333441963613,-0.9382051635282586,-0.5753044077223355,-0.07954076308866624,-0.5420959196339054,ai
